id,order_id,product_style,variant_id,fulfillment_status,price,quantity
1471906485757,590006982141,71277b4da6360825a37136cf5988761d,8058837112317,fulfilled,58,1
1471908550141,590008161789,c3d60b295f59135333cd4577c9934e11,4886509426173,fulfilled,24,1
1471910974973,590009538045,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1471911826941,590010029565,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1471914513917,590011340285,4711de86170eb411e78e68254e4a1984,8931939587581,fulfilled,38,1
1471916414461,590012323325,53430ad7d28542b81250054e3937286d,4886504642045,fulfilled,36,1
1471916774909,590012585469,6aa4978de1d4dc66dab638e631f6e83a,8931936572925,fulfilled,38,1
1471921788413,590015108605,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1471925949949,590017631741,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1471931225597,590021072381,0e22223f78d62765971701946d027a6e,8931940537853,fulfilled,58,1
1471932143101,590021694973,7c390a3ca93366ed42ea0ecda9a75e7b,8931944273405,fulfilled,65,1
1471938467325,590024021501,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1471938827773,590024218109,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1471940957693,590025266685,bd8a6f413c61d6303471814f558865be,8931934344701,fulfilled,28,1
1471942366717,590025954813,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1471946331645,590028117501,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943749117,fulfilled,42,1
1471946593789,590028314109,29c422957ef3d1848861d4678350a634,8058831508989,fulfilled,32,1
1471953737213,590030706173,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1471954523645,590031132157,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1471955342845,590031656445,c78ed09019bc1ac8233a12328f218bbf,8931940079101,fulfilled,52,1
1471957603837,590032639485,0e22223f78d62765971701946d027a6e,8931940537853,fulfilled,58,1
1471961634301,590034933245,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1471962846717,590035588605,79408b7da5a413018b1e962ea4bcc72e,8759930033661,fulfilled,22,1
1471964222973,590036473341,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1471966516733,590037784061,4711de86170eb411e78e68254e4a1984,8931939653117,fulfilled,38,1
1471971956221,590040700413,6aa4978de1d4dc66dab638e631f6e83a,8931936474621,fulfilled,38,1
1471975396861,590042404349,6aa4978de1d4dc66dab638e631f6e83a,8931936474621,fulfilled,38,1
1471980639741,590045255165,c3d60b295f59135333cd4577c9934e11,4886509327869,fulfilled,24,1
1471981131261,590045550077,c78ed09019bc1ac8233a12328f218bbf,8931940046333,fulfilled,52,1
1471985686013,590047942141,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1471986898429,590048794109,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1471986996733,590048826877,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1471987127805,590048957949,60e7d42f60e5ece519d5f6c84944389e,8931938375165,fulfilled,42,1
1471989421565,590050399741,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1471990109693,590050694653,790e380c40eb52826ed9ae424f676654,8931939948029,fulfilled,48,1
1471996007933,590054462973,4711de86170eb411e78e68254e4a1984,8931939587581,fulfilled,38,1
1471998236157,590056166909,8f90a87a4c8a9840b74f42e5b5e14cfb,8988404717053,fulfilled,42,1
1472001086973,590058493437,c78ed09019bc1ac8233a12328f218bbf,8931940046333,fulfilled,52,1
1472007116285,590062294525,4b4fcfe2760cb1924356bd1c0f148aea,6942276556285,fulfilled,38,1
1472024221181,590072452605,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1472034510333,590078318077,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1472040932861,590082250237,71277b4da6360825a37136cf5988761d,8058837112317,fulfilled,58,1
1472043619837,590083954173,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1472046962173,590086215165,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1472097523197,590118000125,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1472133535229,590143559165,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1472210015741,590196741629,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1472216765949,590200477181,0e22223f78d62765971701946d027a6e,8931940537853,fulfilled,58,1
1472223155709,590204540413,c78ed09019bc1ac8233a12328f218bbf,8931940111869,fulfilled,52,1
1472226956797,590206637565,d52ed57f9a95288a396caa17dd2c5f6f,8759934621181,fulfilled,32,1
1472229578237,590208046589,dd7f1e3176cf925d2384b17f0ff67760,8931945059837,fulfilled,48,1
1472234690045,590211290621,b1be64e585dbfbe005c9b71d455f9689,8931945911805,fulfilled,28,1
1472242488829,590215943677,5e4fb07e57c2335ab83c54ac174df463,8931939554813,fulfilled,68,1
1472243275261,590216336893,9bb1104991ce8994c0ee35d22cc51368,6942278391293,fulfilled,28,1
1472243340797,590216369661,c3d60b295f59135333cd4577c9934e11,4886509360637,fulfilled,24,1
1472268211709,590232851965,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1472325621245,590259623421,0cc75a897651c405f65071677eed145f,8931936376317,fulfilled,42,1
1472329750013,590261392893,628c6088421a792670a1c9e0c333c386,4886503593469,fulfilled,29,1
1472353441277,590273025533,dd7f1e3176cf925d2384b17f0ff67760,8931945059837,fulfilled,48,1
1472408131069,590300616189,8a64f44587d83d703dbbe8e75c538175,50768926431,fulfilled,36,1
1472423564797,590308578813,0cc75a897651c405f65071677eed145f,8931936376317,fulfilled,42,1
1472427496957,590310512125,4834ae5b2024285710b8eec4c7a9749c,8931943519741,fulfilled,65,1
1472431429117,590312707581,6aa4978de1d4dc66dab638e631f6e83a,8931936507389,fulfilled,38,1
1472476321277,590334399997,dd7f1e3176cf925d2384b17f0ff67760,8931945027069,fulfilled,48,1
1472497325565,590344623613,f93f1d1ecb030bce731cc6b02dd0e251,8058832557565,fulfilled,28,1
1472505419261,590347965949,60e7d42f60e5ece519d5f6c84944389e,8931938309629,fulfilled,42,1
1472506697213,590348391933,dc4c0dd2b1f2c5347fa2425c42461b56,8931941783037,fulfilled,52,1
1472521115133,590355764733,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1472525702653,590358255101,53430ad7d28542b81250054e3937286d,4886504642045,fulfilled,36,1
1472526358013,590358418941,bd8a6f413c61d6303471814f558865be,8931934213629,fulfilled,28,1
1472532551165,590361728509,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1472534156797,590362646013,7c390a3ca93366ed42ea0ecda9a75e7b,8931944207869,fulfilled,65,1
1472583046653,590386992637,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1472592057853,590391514621,9c7f7ad7cd159052f4473155d8284cdf,8931937031677,fulfilled,42,1
1472608736765,590400919037,0cc75a897651c405f65071677eed145f,8931936310781,fulfilled,42,1
1472620533245,590407177725,27e41797927d6ff7818e3b8d5069863e,8931935720957,fulfilled,38,1
1472662377981,590428771837,e671e2b3d84d47680a9f357465aa7ae2,5233717843453,fulfilled,48,1
1472678467069,590437357053,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1472680891901,590438733309,dd804c4025d230467823200aa82e9219,52581995807,fulfilled,55,1
1472698750461,590448006653,db954c9f90242812202095581498d9b3,8931946763773,fulfilled,28,1
1472733779453,590467896829,5ca9c9f4d38fc260169cd619ab22fe7f,6942274524669,fulfilled,38,1
1472742888957,590472680957,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1472762091005,590483265021,e43e087616e394656335141d115d659b,8931935884797,fulfilled,42,1
1472775296509,590490670589,b1be64e585dbfbe005c9b71d455f9689,8931945879037,fulfilled,28,1
1472775558653,590490801661,c47eb8c44195e61b0740ca2f916c1f5b,8931941914109,fulfilled,58,1
1472844207613,590524749309,bebc4e85831e805ef36c5f8cab67b989,5233718629885,fulfilled,29,1
1472864392701,590534809085,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943814653,fulfilled,42,1
1472872125949,590538675709,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1472883987965,590545098237,0cc75a897651c405f65071677eed145f,8931936310781,fulfilled,42,1
1472889886205,590547752445,d68e55b18d09e82684954d0cba4e6ebf,8931945813501,fulfilled,62,1
1472907351549,590556108285,dd7f1e3176cf925d2384b17f0ff67760,8931945027069,fulfilled,48,1
1472918361597,590561613309,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1472927274493,590565676541,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1472950801917,590576063997,d52ed57f9a95288a396caa17dd2c5f6f,8759934621181,fulfilled,32,1
1472951653885,590576588285,eb55d247a0a979553831dcceec4726d5,8931944764925,fulfilled,48,1
1472974984701,590587926013,4c819c528af41cc77a00c4ec211360ed,6942276228605,fulfilled,52,1
1473028199933,590615582205,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1473041569277,590622299645,f2197315b764fd9abd552567fe525474,8058837702141,fulfilled,52,1
1473141413373,590671681021,b1be64e585dbfbe005c9b71d455f9689,8931945977341,fulfilled,28,1
1473201346045,590700549629,4834ae5b2024285710b8eec4c7a9749c,8931943486973,fulfilled,65,1
1473224611325,590711526909,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1473244009981,590722799101,26be1e9cd20e94e52ad3aefd1309b0be,5233720137213,fulfilled,36,1
1473263310333,590732498429,0e22223f78d62765971701946d027a6e,8931940537853,fulfilled,58,1
1473273730557,590738298365,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1473290376701,590747309565,26be1e9cd20e94e52ad3aefd1309b0be,5233720071677,fulfilled,36,1
1473322554877,590764676605,b1be64e585dbfbe005c9b71d455f9689,8988438107645,fulfilled,28,1
1473333695997,590770378237,5e4fb07e57c2335ab83c54ac174df463,8931939522045,fulfilled,68,1
1473363580413,590785582589,dd804c4025d230467823200aa82e9219,52581988639,fulfilled,55,1
1473371837949,590789842429,dc4c0dd2b1f2c5347fa2425c42461b56,8931941783037,fulfilled,52,1
1473417647613,590812059133,bd8a6f413c61d6303471814f558865be,8931934344701,fulfilled,28,1
1473418270205,590812386813,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1473422693885,590814811645,fcada4c4800d0292141363f9414a1b57,8931939423741,fulfilled,42,1
1473439143421,590821496317,f02e1f5dbf8ef737770b11aeca3421f4,6942269969917,fulfilled,38,1
1473451988477,590827722237,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1473465193981,590835488253,407aaa5592e4a4f030c12d1db15a1d8b,8058835932669,fulfilled,38,1
1473478530557,590842009085,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1473492751869,590849381885,628c6088421a792670a1c9e0c333c386,4886503560701,fulfilled,29,1
1473494586877,590850594301,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1473510577661,590858982909,bd8a6f413c61d6303471814f558865be,8931934246397,fulfilled,28,1
1473532401149,590871107069,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1473542133245,590876710397,7a737e4be855be4375a2c9d3429f7778,8931937195517,fulfilled,62,1
1473543902717,590877365757,9c7f7ad7cd159052f4473155d8284cdf,8931937129981,fulfilled,42,1
1473555863037,590884050429,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1473576539645,590895388157,9bb1104991ce8994c0ee35d22cc51368,6942278522365,fulfilled,28,1
1473601541629,590908069373,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1473609831933,590913213949,27e41797927d6ff7818e3b8d5069863e,8931935655421,fulfilled,38,1
1473612682749,590914688509,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1473631327741,590923732477,bd8a6f413c61d6303471814f558865be,8931934246397,fulfilled,28,1
1473640633853,590927894013,0e22223f78d62765971701946d027a6e,8988389414397,fulfilled,58,1
1473663342077,590939526653,628c6088421a792670a1c9e0c333c386,4886503527933,fulfilled,29,1
1473680709117,590949029373,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1473684018685,590950667773,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1473743853053,590981600765,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1473761252861,590988776957,fcada4c4800d0292141363f9414a1b57,8931939358205,fulfilled,42,1
1473784583677,591001359869,9bb1104991ce8994c0ee35d22cc51368,6942278522365,fulfilled,28,1
1473791628797,591004833277,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943814653,fulfilled,42,1
1473798477309,591008404989,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1473826330109,591023543805,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1473842943485,591032784381,29c422957ef3d1848861d4678350a634,8058831508989,fulfilled,32,1
1473854903805,591039632893,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1473864603133,591044974077,12171c18d5ca2e86032a62904471e31f,6942275606013,fulfilled,58,1
1473871025661,591048218109,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1473886918141,591056541181,26be1e9cd20e94e52ad3aefd1309b0be,5233720104445,fulfilled,36,1
1473895011837,591061030397,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1473898223101,591062898173,b5d24107090d612a637108e73b5fdd76,8988446397949,fulfilled,28,1
1473923847677,591076955645,fcada4c4800d0292141363f9414a1b57,8931939390973,fulfilled,42,1
1473933153789,591081444861,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1473958123005,591094224381,27e41797927d6ff7818e3b8d5069863e,8931935655421,fulfilled,38,1
1473961661949,591095600637,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1473982797309,591106283005,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1473987319293,591108937213,bd8a6f413c61d6303471814f558865be,8931934213629,fulfilled,28,1
1473989121533,591109920253,34a66f966db07e8efedfbc3da58f8f80,8058834490877,fulfilled,48,1
1474005210621,591118374397,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1474005734909,591118767613,c47eb8c44195e61b0740ca2f916c1f5b,8931941914109,fulfilled,58,1
1474007078397,591119324669,6f045b4cfcea2aec699b85b447661e48,8759992391165,fulfilled,28,1
1474020513277,591126894077,4711de86170eb411e78e68254e4a1984,8931939587581,fulfilled,38,1
1474036962813,591134955005,9c7f7ad7cd159052f4473155d8284cdf,8931937097213,fulfilled,42,1
1474070156797,591151863293,d52ed57f9a95288a396caa17dd2c5f6f,8759934686717,fulfilled,32,1
1474076579325,591155172861,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1474080937469,591157597693,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1474088801789,591161333245,c47eb8c44195e61b0740ca2f916c1f5b,8931941979645,fulfilled,58,1
1474097288701,591165625853,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1474104301053,591168837117,4834ae5b2024285710b8eec4c7a9749c,8931943454205,fulfilled,65,1
1474120488445,591177029117,e671e2b3d84d47680a9f357465aa7ae2,5233717810685,fulfilled,48,1
1474137527805,591185090045,bf913973911746520c6b643b31e239eb,8058837210621,fulfilled,58,1
1474146506237,591189579261,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1474160432637,591197541885,c3d60b295f59135333cd4577c9934e11,4886509426173,fulfilled,24,1
1474163283453,591198819837,4834ae5b2024285710b8eec4c7a9749c,8931943454205,fulfilled,65,1
1474167215613,591200785917,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1474203424253,591220413949,e671e2b3d84d47680a9f357465aa7ae2,5233717843453,fulfilled,48,1
1474228033021,591233684989,6aa4978de1d4dc66dab638e631f6e83a,8931936605693,fulfilled,38,1
1474244548093,591241549309,bd8a6f413c61d6303471814f558865be,8931934246397,fulfilled,28,1
1474271319549,591255836157,9bb1104991ce8994c0ee35d22cc51368,6942278358525,fulfilled,28,1
1474274563581,591257343485,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1474296747517,591268550141,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1474351175165,591303611901,26be1e9cd20e94e52ad3aefd1309b0be,5233720071677,fulfilled,36,1
1474359039485,591308494333,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1474364478973,591312295421,60e7d42f60e5ece519d5f6c84944389e,8931938309629,fulfilled,42,1
1474411501053,591342507517,bebc4e85831e805ef36c5f8cab67b989,5233718662653,fulfilled,29,1
1474454001149,591363806717,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1474463602173,591369082365,947d9933604c04619f90f7430d051a13,8058834261501,fulfilled,62,1
1474535855613,591409616381,4711de86170eb411e78e68254e4a1984,8931939620349,fulfilled,38,1
1474536740349,591410206205,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1474545587709,591415383549,29c422957ef3d1848861d4678350a634,8058831574525,fulfilled,32,1
1474565543421,591425574397,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1474578945533,591433143805,0cc75a897651c405f65071677eed145f,8931936310781,fulfilled,42,1
1474597754365,591443465725,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1474604045821,591447299581,6aa4978de1d4dc66dab638e631f6e83a,8931936671229,fulfilled,38,1
1474655458813,591475217917,0cc75a897651c405f65071677eed145f,8931936409085,fulfilled,42,1
1474683016701,591490684413,f93f1d1ecb030bce731cc6b02dd0e251,8058832557565,fulfilled,28,1
1474754156029,591529547261,bd8a6f413c61d6303471814f558865be,8931934246397,fulfilled,28,1
1474755335677,591530169853,048eedf153c91a45a1d338f647a86bf1,8058839733757,fulfilled,62,1
1474824574461,591565755901,dd7f1e3176cf925d2384b17f0ff67760,8931945059837,fulfilled,48,1
1474865436157,591588234749,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1474922026493,591618250237,afb28b9748b025fc155985044414413f,8058836882941,fulfilled,38,1
1474928383485,591621461501,fcada4c4800d0292141363f9414a1b57,8931939358205,fulfilled,42,1
1474950436349,591633520125,e70c421e4b7ccbace6a16cc1342bbf76,6942270821885,fulfilled,38,1
1474950829565,591633847805,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1475044120061,591684474365,dc4c0dd2b1f2c5347fa2425c42461b56,8931941815805,fulfilled,52,1
1475083245053,591704987133,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1475087734269,591708100093,c0832913d26f02baf74b3c3d3ba46ae1,8931950269949,fulfilled,42,1
1475129087485,591729956349,e96964d26eaf70b3088ef2ff94bf8a30,8058832295421,fulfilled,28,1
1475168114173,591751747069,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1475169981949,591752926717,947d9933604c04619f90f7430d051a13,8058834261501,fulfilled,62,1
1475260913149,591800407549,60e7d42f60e5ece519d5f6c84944389e,8931938473469,fulfilled,42,1
1475264681469,591802766845,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943814653,fulfilled,42,1
1475275036157,591808173565,5e4fb07e57c2335ab83c54ac174df463,8931939522045,fulfilled,68,1
1475330020861,591837140477,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943749117,fulfilled,42,1
1475346732541,591846348285,c47eb8c44195e61b0740ca2f916c1f5b,8931941914109,fulfilled,58,1
1475391395325,591870891517,bd8a6f413c61d6303471814f558865be,8931934213629,fulfilled,28,1
1475421804029,591885342205,5e4fb07e57c2335ab83c54ac174df463,8931939489277,fulfilled,68,1
1475463714301,591905265149,947d9933604c04619f90f7430d051a13,8058834228733,fulfilled,62,1
1475463845373,591905396221,9bb1104991ce8994c0ee35d22cc51368,6942278555133,fulfilled,28,1
1475477804541,591913653757,6aa4978de1d4dc66dab638e631f6e83a,8931936703997,fulfilled,38,1
1475571848701,591964083709,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1475573061117,591964870141,3d796d78a652e51800392a9d1a029a73,4886507886077,fulfilled,58,1
1475611071997,591984432637,4834ae5b2024285710b8eec4c7a9749c,8931943454205,fulfilled,65,1
1475619722749,591988856317,8f61ed9720d09c9303fbc0b3184d478d,4886503429629,fulfilled,24,1
1475620541949,591989183997,b1be64e585dbfbe005c9b71d455f9689,8931945911805,fulfilled,28,1
1475622409725,591990101501,bd8a6f413c61d6303471814f558865be,8931934311933,fulfilled,28,1
1475636893181,591997146621,79408b7da5a413018b1e962ea4bcc72e,8759930131965,fulfilled,22,1
1475674510845,592017233405,12171c18d5ca2e86032a62904471e31f,6942275540477,fulfilled,58,1
1475713471997,592037910013,6f045b4cfcea2aec699b85b447661e48,8759992423933,fulfilled,28,1
1475729561085,592046003709,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1475735098877,592048985597,4834ae5b2024285710b8eec4c7a9749c,8931943486973,,65,1
1475778942461,592072414717,444e891b14dc8fba47cad75afdbb199d,6942277178877,fulfilled,32,1
1475785692669,592076314109,4834ae5b2024285710b8eec4c7a9749c,8931943454205,,65,1
1475794671101,592080999933,5e4fb07e57c2335ab83c54ac174df463,8931939522045,fulfilled,68,1
1475816953341,592093091325,6aa4978de1d4dc66dab638e631f6e83a,8931936572925,fulfilled,38,1
1475831010813,592099874301,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
2202466719229,917159908861,11eadfe7b3ff70a693687012eb7a1669,9321204454909,,60,2
1475837138429,592102823421,2ed758fdaa31470aec8457255a4ed906,8931944830461,fulfilled,68,1
1475844806141,592106919421,0cc75a897651c405f65071677eed145f,8931936310781,fulfilled,42,1
1475868923389,592118748669,71684f4c8f71ef2d3ecf1b824c4d9d18,8988441777661,fulfilled,28,1
1475876099581,592122680829,79408b7da5a413018b1e962ea4bcc72e,8759930099197,fulfilled,22,1
1475887961597,592126383613,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1475897169405,592131102205,fcada4c4800d0292141363f9414a1b57,8931939423741,fulfilled,42,1
1475905263101,592135165437,eb55d247a0a979553831dcceec4726d5,8931944732157,fulfilled,48,1
1475909948925,592138180093,eb55d247a0a979553831dcceec4726d5,8931944699389,fulfilled,48,1
1475932427773,592149648893,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1475941799421,592154760701,1e6c4b8df5457fdb678f9430ac231946,6942278194685,fulfilled,25,1
1475946747389,592157316605,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1475973355005,592170227197,8f90a87a4c8a9840b74f42e5b5e14cfb,8931943781885,fulfilled,42,1
1476039054845,592203290109,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1476051965437,592209614333,8a64f44587d83d703dbbe8e75c538175,50768926175,fulfilled,36,1
1476118943229,592246412797,6aa4978de1d4dc66dab638e631f6e83a,8931936540157,fulfilled,38,1
1476127200765,592250836477,f2197315b764fd9abd552567fe525474,8058837636605,fulfilled,52,1
1476128445949,592251491837,3ed44b53d2bf1b6c783fe60c993efb1d,8058833573373,fulfilled,38,1
1476131624445,592252737021,9c7f7ad7cd159052f4473155d8284cdf,8931937031677,fulfilled,42,1
1476244051453,592323319293,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1476253783549,592328070653,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1476279637501,592341014013,db954c9f90242812202095581498d9b3,8931946698237,fulfilled,28,1
1476377286141,592393737725,4834ae5b2024285710b8eec4c7a9749c,8931943486973,,65,1
1476439152125,592430536189,6aa4978de1d4dc66dab638e631f6e83a,8931936703997,fulfilled,38,1
1476460877309,592443315709,9c7f7ad7cd159052f4473155d8284cdf,8931937064445,fulfilled,42,1
1476495545853,592463435261,10d1be62aec8c13347df2da753b8a64f,50553870879,fulfilled,32,1
1476585100797,592515307005,dd7f1e3176cf925d2384b17f0ff67760,8931945027069,fulfilled,48,1
1476585133565,592515339773,27e41797927d6ff7818e3b8d5069863e,8931935720957,fulfilled,38,1
1476618589693,592533591549,27af7ff4a1addb5b1eed43077fd0348c,8931945256445,fulfilled,52,1
1476641330685,592547059197,b1be64e585dbfbe005c9b71d455f9689,8931945944573,fulfilled,28,1
1476679702013,592567408125,0e22223f78d62765971701946d027a6e,8931940472317,fulfilled,58,1
1476682257917,592569013757,27af7ff4a1addb5b1eed43077fd0348c,8931945289213,fulfilled,52,1
1476685665789,592571110909,afb28b9748b025fc155985044414413f,8058836850173,fulfilled,38,1
1476686648829,592571569661,4834ae5b2024285710b8eec4c7a9749c,8931943519741,fulfilled,65,1
1476739831293,592602666493,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1476749202941,592607712765,bd8a6f413c61d6303471814f558865be,8931934344701,fulfilled,28,1
1476778628605,592624621053,eb55d247a0a979553831dcceec4726d5,8931944732157,fulfilled,48,1
1476791342589,592630912509,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1476831122941,592653751805,9bb1104991ce8994c0ee35d22cc51368,6942278456829,fulfilled,28,1
1476838266365,592658044413,677b9227f454869d57276bb57cd05780,50553928671,fulfilled,32,1
1476889646589,592685897213,6aa4978de1d4dc66dab638e631f6e83a,8931936638461,fulfilled,38,1
1476892202493,592687142397,c2055353ef80c5d326714f9d763bb78a,50554363423,fulfilled,41,1
1476913174013,592698414589,9bb1104991ce8994c0ee35d22cc51368,6942278456829,fulfilled,28,1
1476914943485,592699004413,bc2b3ab443180d95bed725dbaab83838,6942269543933,fulfilled,62,1
1476932736509,592708703741,0cc75a897651c405f65071677eed145f,8931936343549,fulfilled,42,1
1476938962429,592712177149,26be1e9cd20e94e52ad3aefd1309b0be,5233720071677,fulfilled,36,1
1476942566909,592714175997,bd8a6f413c61d6303471814f558865be,8931934246397,fulfilled,28,1
1476955837949,592720008701,0e22223f78d62765971701946d027a6e,8931940406781,fulfilled,58,1
1476960097789,592722400765,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1476972877309,592729216509,bd8a6f413c61d6303471814f558865be,8931934279165,fulfilled,28,1
1477042345469,592764999165,5e4fb07e57c2335ab83c54ac174df463,8931939456509,fulfilled,68,1
1477066036733,592778106365,4043cc716202cf9d137499161394ba98,8759964898813,fulfilled,28,1
1477080258045,592785020413,27af7ff4a1addb5b1eed43077fd0348c,8931945223677,fulfilled,52,1
1477083829757,592787248637,12171c18d5ca2e86032a62904471e31f,6942275540477,fulfilled,58,1
1477099656701,592796259837,c47eb8c44195e61b0740ca2f916c1f5b,8931941914109,fulfilled,58,1
1477114074621,592803763709,9c7f7ad7cd159052f4473155d8284cdf,8931937097213,fulfilled,42,1
1477174564349,592834205181,c47eb8c44195e61b0740ca2f916c1f5b,8988399048189,fulfilled,58,1
1477189309949,592842888701,790e380c40eb52826ed9ae424f676654,8931939948029,fulfilled,48,1
1477212902909,592855897597,9bb1104991ce8994c0ee35d22cc51368,6942278456829,fulfilled,28,1
